oferta_id,url,titulo,descripcion,empresa,ubicacion,fecha_publicacion,texto_tarjeta_crudo,primera_linea,pagina,fecha_publicacion2,gran_grupo_pred,sim_gran_grupo,codigo_ciuo_pred,sim_codigo_ciuo,puesto_ref_mas_similar,fuente_ref,metodo,correccion_manual,macro_v1,subcategoria_v1,macro_v2,subcategoria_v2,macro_v3,subcategoria_v3,habilidades_identificadas
2026-087165,https://www.bne.gob.cl/oferta/2026-087165,OPERARIO DE PRODUCCION,"EMPRESA REQUIERE PERSONAL DE HIGIENE PARA PLANTA DE PROCESO CHONCHI, PARA NUEVA TEMPORADA 2026-2027, PARA INICIO EN AGOSTO, TRABAJOS EN TURNO RATATIVOS.",AQUACHILE - PROCESADORA MAR DEL SUR,Los Lagos - Chonchi,Hace 12 días,"Hace 12 días
OPERARIO DE PRODUCCION
EMPRESA REQUIERE PERSONAL DE HIGIENE PARA PLANTA DE PROCESO CHONCHI, PARA NUEVA TEMPORADA 2026-2027, PARA INICIO EN AGOSTO, TRABAJOS EN TURNO RATATIVOS.
AQUACHILE - PROCESADORA MAR DEL SUR
Los Lagos - Chonchi
Ver Más",Hace 12 días,221,2026-07-30,8,0.473,8160,1.0,Operario/a de producción,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087174,https://www.bne.gob.cl/oferta/2026-087174,Prevencionista de riesgo,Empresa requiere contratar Técnico o Ingeniero en Prevención de Riesgos para desempeñarse en labores de supervisión y gestión preventiva en terreno. Se busca un prof...,Confidencial,Valparaíso - Calle Larga,Hace 12 días,"Hace 12 días
Prevencionista de riesgo
Empresa requiere contratar Técnico o Ingeniero en Prevención de Riesgos para desempeñarse en labores de supervisión y gestión preventiva en terreno. Se busca un prof...
Confidencial
Valparaíso - Calle Larga
Ver Más",Hace 12 días,221,2026-07-30,2,0.523,2243,1.0,Prevencionista de riesgo,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de dirección de equipos,,,,,supervision
2026-087197,https://www.bne.gob.cl/oferta/2026-087197,Técnico Servicio Técnico,"Buscamos Técnico de Servicio Técnico para empresa cliente del rubro industrial, Región Metropolitana. Descripción Responsable del diagnóstico, mantención ...",Confidencial,Metropolitana - Macúl,Hace 12 días,"Hace 12 días
Técnico Servicio Técnico
Buscamos Técnico de Servicio Técnico para empresa cliente del rubro industrial, Región Metropolitana. Descripción Responsable del diagnóstico, mantención ...
Confidencial
Metropolitana - Macúl
Ver Más",Hace 12 días,222,2026-07-30,3,0.504,3512,0.682,Técnico/a de soporte técnico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,mantencion
2026-087222,https://www.bne.gob.cl/oferta/2026-087222,TRAZADOR (A),SE REQUIERE TRAZADOR (A) CON EXPERIENCIA PARA LA COMUNA DE MONTE PATRIA,Confidencial,Coquimbo - Monte Patria,Hace 12 días,"Hace 12 días
TRAZADOR (A)
SE REQUIERE TRAZADOR (A) CON EXPERIENCIA PARA LA COMUNA DE MONTE PATRIA
Confidencial
Coquimbo - Monte Patria
Ver Más",Hace 12 días,222,2026-07-30,7,0.345,7119,1.0,Trazador,INE (manual CIUO-08.CL),titulo,False,,,,,,,
2026-087278,https://www.bne.gob.cl/oferta/2026-087278,Vendedores Terreno (telecomunicaciones) - Antofagasta,"Nuestro cliente, Empresa del rubro de las telecomunicaciones se encuentra en búsqueda de los mejores Vendedores en Terreno para Antofagasta . Si te gustan las ventas, tienes actitud comercial, ...",Randstad Empresa de Servicios Transitorios LTDA.,Antofagasta - Antofagasta,Hace 12 días,"Hace 12 días
Vendedores Terreno (telecomunicaciones) - Antofagasta
Nuestro cliente, Empresa del rubro de las telecomunicaciones se encuentra en búsqueda de los mejores Vendedores en Terreno para Antofagasta . Si te gustan las ventas, tienes actitud comercial, ...
Randstad Empresa de Servicios Transitorios LTDA.
Antofagasta - Antofagasta
Ver Más",Hace 12 días,222,2026-07-30,2,0.374,2434,0.569,Analista de telecomunicaciones,ENADEL 2025 (C1/C3),titulo,True,Competencias socioemocionales,Competencias de atención al cliente,,,,,"vendedor, venta, ventas"
2026-087076,https://www.bne.gob.cl/oferta/2026-087076,MONITORA REGIONAL,REEMPLAZO PRE Y POST NATAL EXPERIENCIA MÍNIMA DE 1 AÑO EN PROGRAMAS DE ALIMENTACION,Confidencial,Aysén - Coyhaique,Hace 12 días,"Hace 12 días
MONITORA REGIONAL
REEMPLAZO PRE Y POST NATAL EXPERIENCIA MÍNIMA DE 1 AÑO EN PROGRAMAS DE ALIMENTACION
Confidencial
Aysén - Coyhaique
Ver Más",Hace 12 días,222,2026-07-30,5,0.45,5414,0.435,Monitor de seguridad,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087106,https://www.bne.gob.cl/oferta/2026-087106,Operador/a de Sala (Multifuncional),"Requisitos: Enseñanza Media completa. Mínimo 3 a 6 meses de experiencia en salas de venta, tiendas de conveniencia o supermercados Funciones del cargo: Prestar apoyo integral en las dis...",Confidencial,Metropolitana - Peñaflor,Hace 12 días,"Hace 12 días
Operador/a de Sala (Multifuncional)
Requisitos: Enseñanza Media completa. Mínimo 3 a 6 meses de experiencia en salas de venta, tiendas de conveniencia o supermercados Funciones del cargo: Prestar apoyo integral en las dis...
Confidencial
Metropolitana - Peñaflor
Ver Más",Hace 12 días,223,2026-07-30,3,0.391,3135,0.327,Operador de alto horno (sala de control),INE (manual CIUO-08.CL),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,venta
2026-086922,https://www.bne.gob.cl/oferta/2026-086922,Guardia de Seguridad,"Se busca Guardias de Seguridad para distintas comunas de la Region Metropolitana, para cubrir vacantes en pautas 4x4, 6X1, 5X2, y Par Time de Sabado Domingo y Festivo. Con OS10 vigente. Para cubrir va...",ARTESECURITY LTDA,Metropolitana - Pudahuel,Hace 12 días,"Hace 12 días
Guardia de Seguridad
Se busca Guardias de Seguridad para distintas comunas de la Region Metropolitana, para cubrir vacantes en pautas 4x4, 6X1, 5X2, y Par Time de Sabado Domingo y Festivo. Con OS10 vigente. Para cubrir va...
ARTESECURITY LTDA
Metropolitana - Pudahuel
Ver Más",Hace 12 días,223,2026-07-30,5,0.909,5414,1.0,Guardia de seguridad,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"guardia, seguridad"
2026-087349,https://www.bne.gob.cl/oferta/2026-087349,Mantenedor(a) Mecánico - Licencia clase D,"EcoAZA, empresa parte de Aceros AZA, dedicada a la economía circular, el reciclaje y la valorización de materiales para la industria de la construcción, se encuentra en bús...",Aceros Aza,Metropolitana - Tiltil,Hace 12 días,"Hace 12 días
Mantenedor(a) Mecánico - Licencia clase D
EcoAZA, empresa parte de Aceros AZA, dedicada a la economía circular, el reciclaje y la valorización de materiales para la industria de la construcción, se encuentra en bús...
Aceros Aza
Metropolitana - Tiltil
Ver Más",Hace 12 días,223,2026-07-30,7,0.744,7233,0.704,Mantenedor mecánico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"mantenedor, mecanico"
2026-086949,https://www.bne.gob.cl/oferta/2026-086949,Asesor de Financiamiento Automotriz Concepción,"Tanner Servicios Financieros En Tanner buscamos personas con energía comercial, foco en resultados y pasión por el mundo automotriz. Si te motiva el contacto con clientes y quieres poten...",Tanner Servicios Financieros S.A.,Bío Bío - Concepción,Hace 12 días,"Hace 12 días
Asesor de Financiamiento Automotriz Concepción
Tanner Servicios Financieros En Tanner buscamos personas con energía comercial, foco en resultados y pasión por el mundo automotriz. Si te motiva el contacto con clientes y quieres poten...
Tanner Servicios Financieros S.A.
Bío Bío - Concepción
Ver Más",Hace 12 días,223,2026-07-30,7,0.687,7231,0.5,Mecánico automotriz,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias financieras,,,,,financiero
2026-087286,https://www.bne.gob.cl/oferta/2026-087286,Vendedores Terreno (telecomunicaciones) - Curicó,"Nuestro cliente, Empresa del rubro de las telecomunicaciones se encuentra en búsqueda de los mejores Vendedores en Terreno para Curicó . Si te gustan las ventas, tienes actitud comercia...",Randstad Empresa de Servicios Transitorios LTDA.,Maule - Curicó,Hace 12 días,"Hace 12 días
Vendedores Terreno (telecomunicaciones) - Curicó
Nuestro cliente, Empresa del rubro de las telecomunicaciones se encuentra en búsqueda de los mejores Vendedores en Terreno para Curicó . Si te gustan las ventas, tienes actitud comercia...
Randstad Empresa de Servicios Transitorios LTDA.
Maule - Curicó
Ver Más",Hace 12 días,224,2026-07-30,2,0.366,2434,0.565,Analista de telecomunicaciones,ENADEL 2025 (C1/C3),titulo,True,Competencias socioemocionales,Competencias de atención al cliente,,,,,"vendedor, venta, ventas"
2026-087030,https://www.bne.gob.cl/oferta/2026-087030,Vendedor de Tienda full Portal La Dehesa Turnos rotativos mañana tarde noche,Esmax Aramco se encuentra en búsqueda de un Vendedor de tienda full time para nuestra Tienda Stop Aramco ubicada en Portal La Dehesa. Ofrecemos: - Renta Líquida Ofrecida $730.000 liq...,Esmax Filial de Aramco en Chile,Metropolitana - Lo Barnechea,Hace 12 días,"Hace 12 días
Vendedor de Tienda full Portal La Dehesa Turnos rotativos mañana tarde noche
Esmax Aramco se encuentra en búsqueda de un Vendedor de tienda full time para nuestra Tienda Stop Aramco ubicada en Portal La Dehesa. Ofrecemos: - Renta Líquida Ofrecida $730.000 liq...
Esmax Filial de Aramco en Chile
Metropolitana - Lo Barnechea
Ver Más",Hace 12 días,224,2026-07-30,5,0.825,5223,0.415,Vendedor/a de tienda,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,vendedor
2026-087094,https://www.bne.gob.cl/oferta/2026-087094,Reponedor/a de Tienda / Supermercado,"Requisitos: Enseñanza Media completa. Deseable experiencia previa en reposición de mercadería, orden de góndolas o visual merchandising en retail/supermercados. Capacidad f...",Confidencial,Metropolitana - Peñaflor,Hace 12 días,"Hace 12 días
Reponedor/a de Tienda / Supermercado
Requisitos: Enseñanza Media completa. Deseable experiencia previa en reposición de mercadería, orden de góndolas o visual merchandising en retail/supermercados. Capacidad f...
Confidencial
Metropolitana - Peñaflor
Ver Más",Hace 12 días,224,2026-07-30,5,0.481,5222,0.574,Supervisor de supermercado,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de la personalidad,,,,,orden
2026-087116,https://www.bne.gob.cl/oferta/2026-087116,AYUDANTE DE MAESTRO,DESCRIPCIÓN DEL CARGO: Experiencia en trabajos de construccion. Manejo de maquinarias electrica e instrumentos de medicion. REQUISITOS GENERALES: Experiencia en trabajos de Construccion EXPER...,BA COMPOSITES S.A.,Metropolitana - Paine,Hace 12 días,"Hace 12 días
AYUDANTE DE MAESTRO
DESCRIPCIÓN DEL CARGO: Experiencia en trabajos de construccion. Manejo de maquinarias electrica e instrumentos de medicion. REQUISITOS GENERALES: Experiencia en trabajos de Construccion EXPER...
BA COMPOSITES S.A.
Metropolitana - Paine
Ver Más",Hace 12 días,224,2026-07-30,9,0.704,9329,0.74,Ayudante de maestranza,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias cognitivas básicas,,,,,medicion
2026-087161,https://www.bne.gob.cl/oferta/2026-087161,"COORDINADOR OPERACIONES TERRESTRES, Santiago Chile","Estamos buscando a nuestro próxim@ COORDINADOR DE OPERACIONES TERRESTRES para sumarse a la Gerencia de Aeropuerto en Santiago de Chile. Serás protagonista en Cumplir, conocer y asegurar ...",Latam Airlines,Metropolitana - Pudahuel,Hace 12 días,"Hace 12 días
COORDINADOR OPERACIONES TERRESTRES, Santiago Chile
Estamos buscando a nuestro próxim@ COORDINADOR DE OPERACIONES TERRESTRES para sumarse a la Gerencia de Aeropuerto en Santiago de Chile. Serás protagonista en Cumplir, conocer y asegurar ...
Latam Airlines
Metropolitana - Pudahuel
Ver Más",Hace 12 días,224,2026-07-30,2,0.391,2432,0.449,Coordinador/a de comunicaciones,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087073,https://www.bne.gob.cl/oferta/2026-087073,Asistente de Prevención de Riesgos,"Apoyar los procesos de implementación de los sistemas integrados de salud y seguridad ocupacional de Puerto Columbo, y velar por el cumplimiento de la normativa y reglamentos asociados a la seg...",Confidencial,Metropolitana - Santiago,Hace 12 días,"Hace 12 días
Asistente de Prevención de Riesgos
Apoyar los procesos de implementación de los sistemas integrados de salud y seguridad ocupacional de Puerto Columbo, y velar por el cumplimiento de la normativa y reglamentos asociados a la seg...
Confidencial
Metropolitana - Santiago
Ver Más",Hace 12 días,224,2026-07-30,2,0.484,2243,0.79,Prevencionista de riesgos,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,seguridad
2026-087140,https://www.bne.gob.cl/oferta/2026-087140,Auxiliar de Aseo - PART TIME- CasaBlanca,¡Esta es tu oportunidad! importante empresa de Aseo Industrial esta en búsqueda de Auxiliares de Aseo responsables de llevar a cabo actividades de limpieza en diferentes zonas como; super...,VASCO CHILE,Valparaíso - Casablanca,Hace 12 días,"Hace 12 días
Auxiliar de Aseo - PART TIME- CasaBlanca
¡Esta es tu oportunidad! importante empresa de Aseo Industrial esta en búsqueda de Auxiliares de Aseo responsables de llevar a cabo actividades de limpieza en diferentes zonas como; super...
VASCO CHILE
Valparaíso - Casablanca
Ver Más",Hace 12 días,225,2026-07-30,9,0.829,9112,0.583,Auxiliar de aseo,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"aseo, limpieza"
2026-087293,https://www.bne.gob.cl/oferta/2026-087293,Packing,Masas Gigi SpA se encuentra en la búsqueda de un Operario o Operaria de Packing para incorporarse a su planta de producción ubicada en el sector de las compañías con opci&o...,MASAS GIGI SPA,Coquimbo - La Serena,Hace 12 días,"Hace 12 días
Packing
Masas Gigi SpA se encuentra en la búsqueda de un Operario o Operaria de Packing para incorporarse a su planta de producción ubicada en el sector de las compañías con opci&o...
MASAS GIGI SPA
Coquimbo - La Serena
Ver Más",Hace 12 días,225,2026-07-30,9,0.707,9211,0.889,Operador/a de packing,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destreza con los dedos,,,,,packing
2026-087298,https://www.bne.gob.cl/oferta/2026-087298,Tornero convencional,"Somos empresa chilena con presencia global con más de 50 años atendiendo a la industria minera, así como también a las industrias de celulosa, puertos y otros., en la fabri...",Confidencial,Metropolitana - Pudahuel,Hace 12 días,"Hace 12 días
Tornero convencional
Somos empresa chilena con presencia global con más de 50 años atendiendo a la industria minera, así como también a las industrias de celulosa, puertos y otros., en la fabri...
Confidencial
Metropolitana - Pudahuel
Ver Más",Hace 12 días,225,2026-07-30,7,0.654,7223,0.759,Operador/a de torno convencional,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-086960,https://www.bne.gob.cl/oferta/2026-086960,Operador/a de Maquinaria Agrícola y Maquinaria Pesada (Licencia Clase D),"Requisitos: Enseñanza Media completa. Licencia de Conducir Clase D vigente (Excluyente). Mínimo 2 años de experiencia comprobable en la operación de retroexcavadoras, excav...",Confidencial,Metropolitana - Talagante,Hace 12 días,"Hace 12 días
Operador/a de Maquinaria Agrícola y Maquinaria Pesada (Licencia Clase D)
Requisitos: Enseñanza Media completa. Licencia de Conducir Clase D vigente (Excluyente). Mínimo 2 años de experiencia comprobable en la operación de retroexcavadoras, excav...
Confidencial
Metropolitana - Talagante
Ver Más",Hace 12 días,226,2026-07-30,8,0.835,8341,0.777,Operador/a de maquinaria agrícola,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"conducir, licencia de conducir"
2026-086988,https://www.bne.gob.cl/oferta/2026-086988,"Asesor de Servicio - Salazar Israel, Cerrillos","¡Contigo a donde quieras llegar! Salazar Israel, empresa perteneciente al grupo Americar donde las personas y empresas pueden acceder al vehículo y a los servicios que necesitan, satis...",AMERICAR,Metropolitana - Cerrillos,Hace 12 días,"Hace 12 días
Asesor de Servicio - Salazar Israel, Cerrillos
¡Contigo a donde quieras llegar! Salazar Israel, empresa perteneciente al grupo Americar donde las personas y empresas pueden acceder al vehículo y a los servicios que necesitan, satis...
AMERICAR
Metropolitana - Cerrillos
Ver Más",Hace 12 días,226,2026-07-30,2,0.207,2421,0.327,Asesor/a,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087096,https://www.bne.gob.cl/oferta/2026-087096,GUARDIAS DE SEGURIDAD AEROPUERTUARIO SANTIAGO,¡En Valtec Chile promovemos la Ley N°21.015 de Inclusión Laboral! En GRUPO VALTEC CHILE con el propósito de entregar soluciones en seguridad y tecnología para nuestro...,VALTEC CHILE SPA,Metropolitana - Pudahuel,Hace 12 días,"Hace 12 días
GUARDIAS DE SEGURIDAD AEROPUERTUARIO SANTIAGO
¡En Valtec Chile promovemos la Ley N°21.015 de Inclusión Laboral! En GRUPO VALTEC CHILE con el propósito de entregar soluciones en seguridad y tecnología para nuestro...
VALTEC CHILE SPA
Metropolitana - Pudahuel
Ver Más",Hace 12 días,226,2026-07-30,5,0.847,5414,0.646,Guardias de seguridad,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"guardia, seguridad"
